NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,latitude,longitude
446,서울특별시 동대문구 답십리동,41,0041,0000,동서울한양,59.6700,202507,05,"55,500",-,10,개인,개인,1989,답십리로 184,-,중개거래,서울 동대문구,-,37.5715766,127.0601741
447,서울특별시 송파구 문정동,1,0001,0000,문정래미안,120.9700,202507,05,"170,000",-,18,개인,개인,2004,문정로 83,-,중개거래,서울 송파구,-,37.4905808,127.1306634
448,서울특별시 송파구 장지동,849,0849,0000,송파파인타운3단지,84.9400,202507,05,"125,000",-,1,개인,개인,2008,충민로 152,-,중개거래,서울 송파구,-,37.483645,127.1328805
449,서울특별시 양천구 신정동,314,0314,0000,목동신시가지8,54.9400,202507,05,"190,000",-,3,개인,개인,1987,목동서로 280,-,중개거래,서울 양천구,-,37.5216388,126.8683042
450,서울특별시 양천구 신월동,987-1,0987,0001,신월시영,43.2000,202507,05,"46,500",-,2,개인,개인,1988,신월로 99,-,중개거래,서울 양천구,-,37.5183267,126.83276
451,서울특별시 송파구 장지동,879,0879,0000,송파더센트레,51.7700,202507,05,"107,000",-,10,개인,개인,2013,위례광장로 163,-,중개거래,서울 송파구,-,37.4793007,127.1398562
452,서울특별시 종로구 홍파동,199,0199,0000,경희궁자이(2단지),84.9071,202507,05,"250,000",-,11,개인,개인,2017,송월길 99,-,중개거래,서울 종로구,-,37.5708754,126.9638823
453,서울특별시 송파구 장지동,901,0901,0000,위례24단지(꿈에그린),59.6300,202507,05,"138,000",-,10,개인,개인,2013,위례광장로 121,-,중개거래,서울 송파구,-,37.4762374,127.1393064
454,서울특별시 동대문구 제기동,892-66,0892,0066,현대,59.9200,202507,05,"70,000",-,16,개인,개인,1999,정릉천동로 90,-,중개거래,서울 동대문구,-,37.5799572,127.0357839
455,서울특별시 동대문구 제기동,1212,1212,0000,한신아파트,59.8400,202507,05,"81,000",-,13,개인,개인,2004,고산자로 534,-,중개거래,서울 동대문구,-,37.5895202,127.0396113
456,서울특별시 광진구 화양동,113-1,0113,0001,광진코지웰,15.6300,202507,05,"14,900",-,9,개인,개인,2014,능동로19길 35,-,중개거래,서울 광진구,-,37.5470911,127.0718678
457,서울특별시 광진구 자양동,788,0788,0000,자양7차현대홈타운,59.9400,202507,05,"108,000",-,1,개인,개인,2001,능동로4길 41,-,중개거래,"서울 강남구, 서울 중구",-,37.532984,127.0695885
458,서울특별시 강서구 마곡동,741,0741,0000,마곡엠밸리8단지,84.8800,202507,05,"142,000",-,7,개인,개인,2016,마곡서1로 81,-,중개거래,서울 강서구,-,37.5637557,126.8195383
459,서울특별시 강서구 화곡동,1091,1091,0000,화곡푸르지오,104.7500,202507,05,"109,000",-,15,개인,개인,2002,화곡로13길 107,-,중개거래,서울 강서구,-,37.5447188,126.8312982
460,서울특별시 강서구 공항동,1374,1374,0000,공항동부센트레빌,59.9600,202507,05,"78,000",-,8,개인,개인,2009,남부순환로 11,-,중개거래,서울 강서구,-,37.5604573,126.8081854
461,서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,51.0300,202507,05,"54,500",-,5,개인,개인,1994,양천로6길 28,-,중개거래,서울 강서구,-,37.5705336,126.8068242
462,서울특별시 구로구 구로동,1259,1259,0000,구일우성,84.4900,202507,05,"75,000",-,7,개인,개인,1998,구일로2길 60,-,중개거래,서울 구로구,-,37.4902145,126.8772363
